entrezgene,Components
219771,3
81619,3
25984,3
57532,3
84961,3
7343,3
22794,3
8787,3
5414,3
9110,3
3837,3
9570,3
55163,3
10951,3
9400,3
9487,3
23125,3
5216,3
26001,3
1145,3
10743,3
1362,3
11216,3
9144,3
1655,3
64149,3
9267,3
5878,3
84687,3
239,3
10014,3
8714,3
51747,3
1845,3
9120,3
5573,3
54757,3
7531,3
29098,3
1801,3
25979,3
26118,3
4619,3
4621,3
230,3
57649,3
55161,3
54940,3
23142,3
64854,3
26511,3
4126,3
7323,3
1998,3
27309,3
11275,3
80273,3
54433,3
1182,3
23321,3
55294,3
55247,3
683,3
9693,3
51274,3
64151,3
1410,3
10553,3
26610,3
27087,3
3338,3
9404,3
83480,3
55572,3
55291,3
64231,3
1374,3
50862,3
1982,3
3587,3
329,3
1656,3
7379,3
867,3
10114,3
26273,3
8050,3
29099,3
25766,3
11108,3
23603,3
65981,3
10645,3
51411,3
506,3
10728,3
4048,3
6539,3
81029,3
55110,3
55846,3
57097,3
23316,3
10019,3
54682,3
1027,3
6337,3
4055,3
8099,3
2967,3
2054,3
3458,3
5869,3
56890,3
57122,3
4848,3
8914,3
11052,3
4839,3
50813,3
83461,3
56994,3
79158,3
84727,3
64426,3
5564,3
6489,3
26127,3
51567,3
29940,3
55003,3
254394,3
4121,3
57515,3
135112,3
9750,3
1432,3
222658,3
6428,3
6648,3
266727,3
22858,3
26268,3
23195,3
1871,3
10973,3
202,3
8876,3
8875,3
81688,3
51053,3
8724,3
10475,3
9841,3
64065,3
117247,3
51696,3
7957,3
9444,3
896,3
84498,3
23506,3
51069,3
6722,3
55754,3
26054,3
8899,3
11120,3
53405,3
57666,3
55914,3
3157,3
1611,3
10884,3
23107,3
3156,3
10087,3
57396,3
55819,3
54974,3
7060,3
57472,3
5924,3
900,3
4001,3
57561,3
64083,3
55299,3
7903,3
51294,3
6500,3
5515,3
2908,3
56951,3
79770,3
9555,3
10915,3
1809,3
22993,3
57222,3
5159,3
80315,3
3274,3
1627,3
51300,3
604,3
56954,3
26355,3
3836,3
5096,3
55186,3
8850,3
1294,3
7375,3
23527,3
1894,3
2771,3
8087,3
868,3
84223,3
5361,3
523,3
80325,3
22937,3
57501,3
7867,3
57599,3
9136,3
10057,3
10289,3
54800,3
6747,3
92999,3
27086,3
28972,3
6787,3
6508,3
8745,3
55233,3
6242,3
51011,3
80255,3
10096,3
55240,3
10254,3
90,3
8890,3
25801,3
550,3
57142,3
56655,3
9801,3
10314,3
2335,3
2744,3
23301,3
80219,3
23451,3
7701,3
27013,3
80146,3
3241,3
4953,3
55041,3
10153,3
25797,3
8604,3
151393,3
5334,3
6509,3
8942,3
7456,3
9167,3
5341,3
63892,3
66008,3
7072,3
51449,3
1820,3
7341,3
4780,3
7840,3
79906,3
9528,3
5768,3
6814,3
11315,3
57535,3
51102,3
3749,3
5906,3
829,3
64766,3
127544,3
6421,3
58480,3
9181,3
4209,3
26270,3
81563,3
10625,3
90231,3
9927,3
10216,3
60672,3
9887,3
4688,3
7799,3
5997,3
51377,3
9295,3
79814,3
23207,3
1429,3
965,3
339488,3
23046,3
55700,3
10352,3
51440,3
4548,3
9783,3
11240,3
59349,3
5129,3
11126,3
1889,3
2582,3
4179,3
51107,3
2166,3
387338,3
1810,3
23215,3
51611,3
9588,3
27042,3
57035,3
55758,3
8289,3
23673,3
1509,3
6794,3
4297,3
11133,3
23271,3
8609,3
4033,3
9994,3
6446,3
81847,3
26234,3
80306,3
10329,3
64858,3
103910,3
2309,3
8987,3
10983,3
64747,3
29855,3
60526,3
894,3
22936,3
57404,3
9330,3
7320,3
9991,3
5887,3
6418,3
2733,3
51552,3
26190,3
5537,3
4702,3
8013,3
27130,3
79695,3
1441,3
2531,3
148223,3
26094,3
51077,3
64207,3
10965,3
9870,3
27030,3
23093,3
58517,3
8111,3
23433,3
1788,3
51646,3
84272,3
54812,3
79627,3
3416,3
57678,3
84795,3
4601,3
10285,3
3070,3
79591,3
159686,3
2805,3
79946,3
10672,3
284058,3
3213,3
1843,3
5110,3
54853,3
64411,3
91687,3
92344,3
79684,3
51248,3
84068,3
56943,3
80314,3
6883,3
51569,3
51307,3
51780,3
27230,3
27340,3
7112,3
317,3
1191,3
8795,3
2185,3
23435,3
8165,3
7706,3
81558,3
23397,3
57616,3
55268,3
79887,3
1,3
65982,3
10520,3
64091,3
80218,3
81930,3
1408,3
9409,3
847,3
576,3
2170,3
55116,3
729230,3
84265,3
80008,3
7852,3
84083,3
2322,3
4952,3
5930,3
84947,3
311,3
54537,3
84293,3
6125,3
57489,3
80148,3
989,3
64224,3
11335,3
11328,3
55234,3
152007,3
1211,3
8434,3
79269,3
80114,3
9559,3
11113,3
35,3
11059,3
23597,3
79002,3
84292,3
84650,3
23091,3
64333,3
4035,3
4778,3
1757,3
262,3
85015,3
9643,3
29994,3
206358,3
9926,3
3759,3
57826,3
27161,3
84080,3
116151,3
90203,3
57580,3
8202,3
9217,3
84969,3
6431,3
10564,3
128611,3
57403,3
6780,3
8675,3
79072,3
7596,3
8239,3
2162,3
29993,3
10385,3
54718,3
57510,3
4835,3
346157,3
27232,3
54210,3
1026,3
2739,3
6745,3
83732,3
6310,3
9208,3
2806,3
5911,3
1948,3
9375,3
7737,3
9953,3
399512,3
23163,3
60386,3
57409,3
55154,3
9329,3
64794,3
79143,3
3553,3
7849,3
84172,3
79085,3
718,3
8740,3
80207,3
6253,3
7408,3
56261,3
22918,3
1059,3
9491,3
56255,3
140901,3
55317,3
7692,3
4149,3
8242,3
5690,3
6487,3
79639,3
79654,3
3831,3
23263,3
2867,3
83786,3
10131,3
27245,3
2002,3
2123,3
55112,3
5605,3
3188,3
821,3
89846,3
7186,3
57110,3
3425,3
79000,3
23065,3
50809,3
30817,3
23309,3
79939,3
58513,3
10365,3
63922,3
23030,3
79066,3
7277,3
6049,3
3092,3
5782,3
79689,3
2770,3
5387,3
84060,3
57622,3
7538,3
468,3
8459,3
80115,3
200315,3
7732,3
222256,3
79706,3
5420,3
2318,3
64101,3
813,3
8924,3
57705,3
440275,3
84952,3
29767,3
79664,3
10776,3
1315,3
60559,3
26297,3
79733,3
84268,3
5338,3
84817,3
9513,3
51105,3
23639,3
904,3
57153,3
1032,3
57509,3
27180,3
11035,3
84932,3
10038,3
25938,3
58533,3
112399,3
7905,3
6397,3
79649,3
80185,3
83855,3
58986,3
23383,3
6861,3
863,3
84766,3
9754,3
6303,3
54552,3
158747,3
5589,3
23039,3
147965,3
148229,3
79709,3
79016,3
84816,3
55278,3
57688,3
23149,3
54858,3
25804,3
3727,3
79230,3
157922,3
4046,3
25814,3
375775,3
64793,3
6874,3
9885,3
23404,3
10585,3
84929,3
9040,3
1968,3
57470,3
27293,3
9473,3
6249,3
6535,3
4354,3
4037,3
10277,3
54897,3
10288,3
25980,3
9584,3
2686,3
23229,3
10328,3
3620,3
10487,3
5538,3
93323,3
84658,3
26061,3
6533,3
3748,3
7376,3
4245,3
7283,3
10197,3
80762,3
7322,3
8500,3
79228,3
84231,3
261734,3
4131,3
3597,3
54521,3
7153,3
5914,3
8799,3
2330,3
22856,3
2643,3
84261,3
5989,3
5894,3
51478,3
55556,3
23647,3
23378,3
55037,3
80895,3
5791,3
23108,3
5176,3
7326,3
85013,3
51805,3
25957,3
55915,3
3512,3
3691,3
23558,3
3021,3
9406,3
1984,3
23135,3
1742,3
4147,3
54496,3
27183,3
63926,3
22903,3
29107,3
10621,3
7818,3
22889,3
9826,3
50717,3
9633,3
114034,3
4595,3
140831,3
55544,3
51526,3
10955,3
5509,3
84327,3
10207,3
51164,3
9205,3
10208,3
4608,3
25778,3
254428,3
59352,3
7178,3
55425,3
79710,3
79921,3
55859,3
84923,3
10250,3
5158,3
1455,3
54663,3
10313,3
5920,3
9215,3
90956,3
23608,3
84626,3
79970,3
694,3
79572,3
80195,3
3845,3
10526,3
9645,3
196441,3
51669,3
79845,3
5977,3
8650,3
4017,3
1022,3
25917,3
7428,3
8553,3
55207,3
9695,3
79768,3
55119,3
4853,3
9398,3
56907,3
51535,3
377,3
79022,3
54407,3
29841,3
89796,3
3559,3
3601,3
91768,3
53,3
8933,3
143689,3
1912,3
55143,3
192670,3
91408,3
1824,3
747,3
26519,3
9704,3
746,3
27202,3
55858,3
5156,3
87769,3
337867,3
55082,3
3703,3
26578,3
29979,3
60560,3
1514,3
23670,3
23287,3
81689,3
8728,3
79616,3
51347,3
84749,3
23014,3
10906,3
85025,3
948,3
6733,3
26136,3
22832,3
55122,3
6885,3
79899,3
4005,3
51317,3
26298,3
3679,3
116986,3
10024,3
6302,3
93058,3
9700,3
84872,3
3178,3
91,3
84946,3
8763,3
64780,3
26056,3
8291,3
9958,3
2799,3
4193,3
9764,3
29109,3
92922,3
54583,3
22796,3
84284,3
2752,3
80896,3
116496,3
149041,3
3431,3
57695,3
3357,3
64114,3
1593,3
51719,3
51455,3
80705,3
84804,3
55654,3
10913,3
50649,3
160428,3
55681,3
10970,3
10154,3
11137,3
23325,3
50853,3
55213,3
83548,3
9445,3
3936,3
9805,3
5879,3
11014,3
11097,3
55146,3
28988,3
80727,3
91875,3
85446,3
10588,3
3658,3
57538,3
10518,3
7716,3
1101,3
64844,3
10010,3
11311,3
150472,3
3557,3
55627,3
56886,3
10006,3
56262,3
1025,3
1861,3
9649,3
7111,3
29988,3
7099,3
55014,3
84253,3
7507,3
10541,3
79075,3
64425,3
3590,3
54840,3
152006,3
7094,3
84681,3
84904,3
55667,3
10695,3
51645,3
63971,3
2766,3
81853,3
63027,3
55227,3
670,3
3159,3
255488,3
11270,3
129685,3
51439,3
132864,3
4647,3
9873,3
5612,3
54843,3
58487,3
5547,3
29088,3
6386,3
4750,3
6653,3
84811,3
2542,3
5519,3
53826,3
834,3
838,3
7057,3
51103,3
57082,3
23168,3
27229,3
102,3
51187,3
51332,3
8412,3
8634,3
26160,3
3795,3
87178,3
1545,3
5861,3
10097,3
8884,3
79172,3
1838,3
26509,3
3832,3
1847,3
310,3
80312,3
79800,3
9360,3
3417,3
9541,3
6744,3
150864,3
3685,3
30061,3
9101,3
29766,3
84888,3
81556,3
8916,3
55008,3
84803,3
9908,3
901,3
8615,3
57117,3
839,3
51176,3
23162,3
5998,3
83606,3
283358,3
121506,3
2120,3
121536,3
254013,3
51279,3
4704,3
347902,3
9169,3
22822,3
121441,3
121260,3
51228,3
84915,3
9818,3
8608,3
54934,3
51380,3
7009,3
5925,3
283385,3
23067,3
65082,3
79720,3
8562,3
122060,3
8451,3
283629,3
81542,3
57161,3
6252,3
376267,3
8477,3
123041,3
9990,3
6938,3
146050,3
11001,3
663,3
22893,3
146059,3
7090,3
8125,3
54939,3
10363,3
49855,3
3480,3
80119,3
9960,3
585,3
10066,3
55215,3
11057,3
90381,3
4240,3
374655,3
55784,3
5045,3
8826,3
23478,3
84656,3
3687,3
10261,3
54957,3
221184,3
283927,3
81631,3
23174,3
57707,3
54849,3
55090,3
84916,3
57610,3
55028,3
10140,3
9520,3
85464,3
2589,3
64762,3
29919,3
27043,3
6563,3
409,3
50488,3
23533,3
7157,3
396,3
9123,3
51529,3
201292,3
22994,3
494470,3
55520,3
4089,3
162427,3
2064,3
90378,3
23476,3
4782,3
91978,3
56931,3
641649,3
1291,3
3454,3
6647,3
757,3
79760,3
23624,3
57140,3
4542,3
91662,3
59283,3
126208,3
25888,3
57333,3
6518,3
473,3
128272,3
79180,3
83442,3
127703,3
10733,3
23038,3
84224,3
26135,3
113451,3
6202,3
8543,3
90874,3
963,3
1952,3
261726,3
8804,3
55827,3
10223,3
6846,3
64326,3
2212,3
51093,3
79590,3
81875,3
3068,3
27,3
26092,3
58497,3
6097,3
81609,3
54507,3
4170,3
1513,3
55793,3
8991,3
23126,3
55204,3
25896,3
57198,3
8751,3
7170,3
91181,3
23557,3
27173,3
1944,3
57459,3
6016,3
57657,3
1130,3
52,3
4931,3
375,3
129642,3
5664,3
29920,3
3930,3
2052,3
9580,3
127829,3
388,3
245973,3
805,3
6233,3
51542,3
54465,3
84874,3
51002,3
55258,3
5899,3
284958,3
6574,3
129804,3
51601,3
129530,3
23190,3
339745,3
5433,3
83607,3
8502,3
51281,3
79137,3
58190,3
3680,3
9922,3
23066,3
9039,3
7110,3
26018,3
8994,3
64332,3
64422,3
114885,3
7873,3
81608,3
57205,3
6622,3
100996939,3
93627,3
493856,3
115265,3
166378,3
54532,3
10299,3
6715,3
6502,3
689,3
56929,3
9140,3
81555,3
23092,3
153830,3
10318,3
91975,3
23138,3
3779,3
51256,3
10667,3
54901,3
153527,3
90933,3
54540,3
22838,3
79930,3
170954,3
5558,3
221472,3
285855,3
55023,3
253714,3
10957,3
154214,3
58527,3
9589,3
57786,3
9586,3
5814,3
2631,3
64418,3
55262,3
56996,3
64599,3
89122,3
2041,3
54892,3
51631,3
30011,3
7403,3
4478,3
9203,3
6872,3
4841,3
8473,3
3561,3
1730,3
27316,3
79648,3
26260,3
526,3
55246,3
51312,3
80005,3
6867,3
54904,3
137872,3
92140,3
84294,3
55630,3
1029,3
203228,3
4915,3
84641,3
84909,3
58493,3
401548,3
2040,3
54107,3
6836,3
6835,3
28989,3
25792,3
114789,3
92715,3
4851,3
138151,3
254427,3
22921,3
221061,3
6251,3
6935,3
818,3
2746,3
1979,3
6934,3
4288,3
282969,3
80313,3
9446,3
23082,3
22984,3
84280,3
133,3
55327,3
27315,3
51074,3
85456,3
5795,3
79096,3
10658,3
143686,3
92105,3
5058,3
54970,3
4684,3
472,3
60496,3
55004,3
6768,3
57325,3
51524,3
3992,3
6094,3
256364,3
3619,3
79869,3
9638,3
90952,3
51092,3
84866,3
79980,3
54915,3
83706,3
6911,3
8479,3
9344,3
51348,3
55002,3
219854,3
57536,3
4253,3
27250,3
1737,3
55216,3
3606,3
5305,3
130813,3
51232,3
196383,3
57647,3
196513,3
54995,3
288,3
253430,3
9231,3
51562,3
10873,3
80224,3
140609,3
2241,3
5800,3
2059,3
23310,3
5860,3
57700,3
152485,3
4306,3
101,3
3628,3
2313,3
2180,3
636,3
26278,3
79668,3
143384,3
7073,3
144423,3
9910,3
57105,3
115761,3
115106,3
147339,3
10618,3
127933,3
134359,3
133746,3
10172,3
9397,3
678,3
255967,3
114908,3
165530,3
200132,3
56978,3
9987,3
3087,3
51351,3
285672,3
6728,3
23589,3
64682,3
831,3
60592,3
283349,3
5937,3
51571,3
50807,3
79888,3
124402,3
7342,3
64795,3
925,3
22934,3
55625,3
221895,3
80790,3
55022,3
255231,3
221302,3
125206,3
84897,3
4900,3
26207,3
375056,3
84976,3
57630,3
10950,3
9510,3
7476,3
201163,3
23228,3
9989,3
65258,3
81552,3
139322,3
113612,3
7071,3
51582,3
528,3
55529,3
55326,3
152992,3
64092,3
29761,3
54819,3
388272,3
389,3
55027,3
23367,3
9337,3
23165,3
118788,3
285172,3
133522,3
1836,3
5922,3
6503,3
51643,3
7411,3
286097,3
91748,3
145483,3
2776,3
132,3
1633,3
128338,3
157657,3
29104,3
10600,3
571,3
122416,3
9556,3
122402,3
5521,3
6832,3
1915,3
80201,3
3098,3
84295,3
135228,3
25921,3
60685,3
27020,3
23522,3
142891,3
80223,3
9131,3
5603,3
931,3
55093,3
29028,3
115509,3
78994,3
64319,3
115416,3
2585,3
93010,3
701,3
5147,3
1974,3
9941,3
23049,3
115548,3
1376,3
7804,3
22976,3
23648,3
4323,3
10901,3
11269,3
6483,3
3815,3
132949,3
7567,3
54778,3
4643,3
1831,3
10311,3
1859,3
3772,3
2078,3
2114,3
84187,3
673,3
84262,3
57728,3
84255,3
150946,3
121665,3
55229,3
6497,3
26100,3
200634,3
5051,3
55113,3
26504,3
2140,3
10163,3
171586,3
55179,3
387509,3
9334,3
212,3
84919,3
56946,3
8407,3
56833,3
50848,3
9191,3
978,3
65018,3
84134,3
56990,3
2035,3
79053,3
56683,3
3460,3
6651,3
6781,3
861,3
874,3
23515,3
201176,3
83440,3
5763,3
23569,3
51094,3
130951,3
7832,3
3099,3
715,3
11189,3
8659,3
57519,3
267,3
112950,3
89970,3
149483,3
60313,3
8883,3
51249,3
9813,3
9114,3
181,3
57732,3
388284,3
9715,3
7791,3
29,3
150275,3
203260,3
4882,3
9310,3
115650,3
808,3
1676,3
79140,3
29101,3
27151,3
2063,3
148113,3
2539,3
7109,3
8209,3
84221,3
4047,3
23181,3
11093,3
27433,3
92799,3
10444,3
29941,3
57551,3
23387,3
196264,3
120425,3
917,3
26097,3
51043,3
103,3
3570,3
55585,3
200186,3
2630,3
10712,3
9673,3
4000,3
23218,3
151903,3
56893,3
2264,3
112939,3
3101,3
9592,3
10898,3
4796,3
9684,3
84449,3
84988,3
80228,3
10603,3
11282,3
222236,3
5701,3
126321,3
1173,3
5130,3
93099,3
57125,3
93210,3
51,3
5635,3
6427,3
55260,3
3678,3
400709,3
29127,3
160622,3
125950,3
221442,3
58191,3
433,3
26168,3
6154,3
51728,3
899,3
124222,3
114984,3
124220,3
7627,3
10825,3
80150,3
10629,3
10482,3
6159,3
84447,3
219931,3
51727,3
65260,3
25973,3
8613,3
9903,3
57190,3
11330,3
84328,3
374946,3
9672,3
255104,3
55450,3
249,3
54361,3
199990,3
114803,3
127002,3
284695,3
2672,3
23528,3
10092,3
84838,3
25893,3
5824,3
23385,3
2215,3
28982,3
467,3
64783,3
51205,3
163882,3
148789,3
9261,3
80232,3
5194,3
79568,3
129401,3
80304,3
79677,3
130367,3
23248,3
1520,3
284996,3
10602,3
6282,3
9938,3
7039,3
151195,3
51023,3
8545,3
151556,3
57326,3
204851,3
285203,3
317649,3
60675,3
80128,3
200185,3
7048,3
79885,3
79411,3
201595,3
131474,3
115350,3
23122,3
81788,3
4332,3
23429,3
151987,3
57577,3
23001,3
5783,3
9861,3
8833,3
57018,3
54502,3
132014,3
84818,3
23350,3
151613,3
5196,3
2992,3
54861,3
22950,3
151056,3
1230,3
151636,3
55689,3
5437,3
6184,3
59343,3
55764,3
5580,3
51460,3
55193,3
57654,3
165918,3
51058,3
84126,3
63891,3
84315,3
23132,3
25886,3
80335,3
401152,3
3148,3
4085,3
27236,3
11157,3
90826,3
153396,3
401207,3
133619,3
134266,3
256987,3
57587,3
253260,3
167153,3
134510,3
84340,3
94081,3
221476,3
29896,3
79685,3
10569,3
7559,3
222962,3
55536,3
54468,3
117289,3
25798,3
22853,3
1508,3
5885,3
5260,3
54919,3
79778,3
1020,3
501,3
7534,3
94241,3
138716,3
203259,3
318,3
157378,3
11168,3
51271,3
6850,3
4783,3
55798,3
137835,3
216,3
3190,3
58526,3
55342,3
26130,3
84720,3
30968,3
9833,3
220213,3
254170,3
203522,3
220972,3
2350,3
3636,3
51585,3
122769,3
23588,3
84881,3
382,3
7417,3
10935,3
27069,3
11092,3
57447,3
55701,3
51222,3
153579,3
6297,3
53349,3
64112,3
9317,3
27291,3
154810,3
116173,3
81693,3
51762,3
27079,3
55662,3
84936,3
6692,3
2200,3
8945,3
10818,3
25820,3
7753,3
196951,3
8065,3
54838,3
717,3
119504,3
8642,3
118490,3
8495,3
51700,3
7275,3
440026,3
114780,3
123169,3
54495,3
7465,3
5579,3
7551,3
57494,3
65084,3
81565,3
201161,3
7184,3
10904,3
80095,3
9640,3
113201,3
116285,3
164,3
117155,3
9665,3
124491,3
55897,3
290,3
54386,3
5347,3
10845,3
23306,3
4665,3
6778,3
6809,3
54948,3
79837,3
54893,3
7529,3
81628,3
58475,3
84689,3
23582,3
2038,3
64400,3
59271,3
4141,3
114785,3
7008,3
5090,3
2793,3
80221,3
51148,3
2021,3
124460,3
10449,3
6240,3
112476,3
7769,3
7733,3
79759,3
762,3
7171,3
90007,3
199786,3
54815,3
29123,3
147011,3
121274,3
784,3
8085,3
84940,3
7846,3
53916,3
148137,3
114823,3
90522,3
1938,3
10036,3
79850,3
113655,3
124935,3
55720,3
374875,3
124936,3
3489,3
7001,3
7775,3
11314,3
283987,3
6730,3
90850,3
146434,3
54949,3
1642,3
7439,3
2495,3
5436,3
89849,3
26005,3
1499,3
10004,3
116071,3
7536,3
5049,3
124401,3
55209,3
149603,3
84376,3
3516,3
55788,3
5729,3
132158,3
440957,3
3800,3
115294,3
3660,3
378,3
4735,3
91949,3
11031,3
2237,3
124790,3
2339,3
60684,3
79089,3
6774,3
157638,3
10768,3
54910,3
54790,3
79867,3
9677,3
10098,3
116236,3
54921,3
53407,3
27065,3
85476,3
388969,3
10251,3
27036,3
1876,3
3187,3
3667,3
4204,3
65110,3
207063,3
53944,3
22809,3
23214,3
197370,3
10636,3
10960,3
7059,3
3627,3
8233,3
65008,3
55276,3
5724,3
5780,3
6039,3
1043,3
93380,3
59339,3
9839,3
5093,3
283899,3
27247,3
7798,3
201255,3
79058,3
7555,3
4493,3
3987,3
686,3
55454,3
81844,3
7480,3
9185,3
3684,3
163590,3
51621,3
65988,3
10746,3
201799,3
7532,3
10477,3
58485,3
9196,3
375484,3
2848,3
23235,3
84640,3
56985,3
7988,3
10826,3
10491,3
152189,3
10678,3
10972,3
285966,3
7779,3
4255,3
79697,3
57148,3
51237,3
140807,3
5036,3
5209,3
7564,3
80196,3
98,3
3799,3
11214,3
94031,3
3344,3
84669,3
2850,3
25948,3
84864,3
9778,3
79188,3
11236,3
126014,3
90338,3
1084,3
286046,3
2358,3
3643,3
55669,3
5581,3
79095,3
81603,3
3726,3
219738,3
116844,3
2548,3
124583,3
50515,3
55636,3
1184,3
64979,3
9533,3
171023,3
65989,3
93134,3
147179,3
26156,3
55144,3
598,3
201514,3
5293,3
170591,3
284307,3
57449,3
55729,3
115727,3
1503,3
85442,3
170394,3
5728,3
7764,3
91647,3
221037,3
7064,3
3913,3
126308,3
10201,3
257019,3
6641,3
154141,3
10663,3
1051,3
64581,3
682,3
55352,3
669,3
80765,3
10231,3
2783,3
83886,3
10978,3
124221,3
7572,3
4299,3
57571,3
54971,3
84750,3
1072,3
90288,3
80011,3
326624,3
167227,3
8824,3
6670,3
285268,3
4615,3
9943,3
93624,3
156,3
340252,3
54796,3
10855,3
3310,3
22992,3
203054,3
64318,3
65059,3
56834,3
203523,3
49854,3
79660,3
4296,3
10221,3
254102,3
26472,3
10534,3
6599,3
5797,3
2286,3
8794,3
257364,3
64859,3
10803,3
27284,3
78999,3
6573,3
1964,3
57493,3
79703,3
3267,3
6777,3
10209,3
10276,3
152002,3
8722,3
285704,3
284613,3
348180,3
144577,3
5306,3
741,3
8711,3
23051,3
127435,3
6124,3
10302,3
79647,3
55167,3
1240,3
3177,3
11041,3
153339,3
55196,3
51574,3
143282,3
9975,3
6138,3
3265,3
126006,3
201627,3
51319,3
253980,3
170506,3
26259,3
64837,3
79683,3
7189,3
65108,3
80851,3
388403,3
5095,3
79797,3
10106,3
23015,3
9537,3
56674,3
4087,3
126364,3
143630,3
387787,3
10008,3
144245,3
10589,3
7351,3
80227,3
5870,3
100128782,3
22877,3
158135,3
8607,3
23399,3
340481,3
79666,3
63893,3
